leg,fold,method,query_id,category,available,excluded,hit@1,hit@5
bugsinpy_lopo,scrapy,SMA,scrapy/12,add-null-check,73,False,1.0,0.6
bugsinpy_lopo,scrapy,BM25,scrapy/12,add-null-check,73,False,1.0,1.0
bugsinpy_lopo,scrapy,Dense RAG,scrapy/12,add-null-check,73,False,1.0,0.4
bugsinpy_lopo,scrapy,SMA,scrapy/13,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/13,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/13,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/14,add-null-check,73,False,0.0,0.0
bugsinpy_lopo,scrapy,BM25,scrapy/14,add-null-check,73,False,0.0,0.4
bugsinpy_lopo,scrapy,Dense RAG,scrapy/14,add-null-check,73,False,0.0,0.2
bugsinpy_lopo,scrapy,SMA,scrapy/15,exception-handling,34,False,0.0,0.6
bugsinpy_lopo,scrapy,BM25,scrapy/15,exception-handling,34,False,0.0,0.2
bugsinpy_lopo,scrapy,Dense RAG,scrapy/15,exception-handling,34,False,0.0,0.4
bugsinpy_lopo,scrapy,SMA,scrapy/16,add-null-check,73,False,1.0,1.0
bugsinpy_lopo,scrapy,BM25,scrapy/16,add-null-check,73,False,0.0,0.4
bugsinpy_lopo,scrapy,Dense RAG,scrapy/16,add-null-check,73,False,0.0,0.0
bugsinpy_lopo,scrapy,SMA,scrapy/17,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/17,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/17,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/18,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/18,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/18,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/19,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/19,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/19,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/20,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/20,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/20,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/21,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/21,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/21,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/22,type-coercion,23,False,0.0,0.2
bugsinpy_lopo,scrapy,BM25,scrapy/22,type-coercion,23,False,0.0,0.0
bugsinpy_lopo,scrapy,Dense RAG,scrapy/22,type-coercion,23,False,0.0,0.0
bugsinpy_lopo,scrapy,SMA,scrapy/23,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/23,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/23,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/24,type-coercion,23,False,0.0,0.2
bugsinpy_lopo,scrapy,BM25,scrapy/24,type-coercion,23,False,0.0,0.0
bugsinpy_lopo,scrapy,Dense RAG,scrapy/24,type-coercion,23,False,0.0,0.0
bugsinpy_lopo,scrapy,SMA,scrapy/25,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/25,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/25,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/26,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/26,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/26,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/27,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/27,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/27,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/28,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/28,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/28,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/29,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/29,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/29,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/30,api-substitution,26,False,0.0,0.2
bugsinpy_lopo,scrapy,BM25,scrapy/30,api-substitution,26,False,0.0,0.2
bugsinpy_lopo,scrapy,Dense RAG,scrapy/30,api-substitution,26,False,0.0,0.0
bugsinpy_lopo,scrapy,SMA,scrapy/31,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/31,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/31,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/32,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/32,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/32,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/33,add-null-check,73,False,0.0,0.6
bugsinpy_lopo,scrapy,BM25,scrapy/33,add-null-check,73,False,1.0,0.4
bugsinpy_lopo,scrapy,Dense RAG,scrapy/33,add-null-check,73,False,0.0,0.2
bugsinpy_lopo,scrapy,SMA,scrapy/34,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/34,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/34,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/35,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/35,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/35,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/36,add-null-check,73,False,1.0,0.4
bugsinpy_lopo,scrapy,BM25,scrapy/36,add-null-check,73,False,1.0,0.4
bugsinpy_lopo,scrapy,Dense RAG,scrapy/36,add-null-check,73,False,1.0,0.2
bugsinpy_lopo,scrapy,SMA,scrapy/37,condition-strengthening,20,False,0.0,0.0
bugsinpy_lopo,scrapy,BM25,scrapy/37,condition-strengthening,20,False,0.0,0.0
bugsinpy_lopo,scrapy,Dense RAG,scrapy/37,condition-strengthening,20,False,0.0,0.0
bugsinpy_lopo,scrapy,SMA,scrapy/38,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/38,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/38,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/39,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/39,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/39,other,270,True,,
bugsinpy_lopo,scrapy,SMA,scrapy/40,other,270,True,,
bugsinpy_lopo,scrapy,BM25,scrapy/40,other,270,True,,
bugsinpy_lopo,scrapy,Dense RAG,scrapy/40,other,270,True,,
bugsinpy_lopo,spacy,SMA,spacy/1,add-null-check,80,False,0.0,0.2
bugsinpy_lopo,spacy,BM25,spacy/1,add-null-check,80,False,0.0,0.4
bugsinpy_lopo,spacy,Dense RAG,spacy/1,add-null-check,80,False,0.0,0.4
bugsinpy_lopo,spacy,SMA,spacy/2,other,286,True,,
bugsinpy_lopo,spacy,BM25,spacy/2,other,286,True,,
bugsinpy_lopo,spacy,Dense RAG,spacy/2,other,286,True,,
bugsinpy_lopo,spacy,SMA,spacy/3,other,286,True,,
bugsinpy_lopo,spacy,BM25,spacy/3,other,286,True,,
bugsinpy_lopo,spacy,Dense RAG,spacy/3,other,286,True,,
bugsinpy_lopo,spacy,SMA,spacy/4,other,286,True,,
bugsinpy_lopo,spacy,BM25,spacy/4,other,286,True,,
bugsinpy_lopo,spacy,Dense RAG,spacy/4,other,286,True,,
bugsinpy_lopo,spacy,SMA,spacy/5,other,286,True,,
bugsinpy_lopo,spacy,BM25,spacy/5,other,286,True,,
bugsinpy_lopo,spacy,Dense RAG,spacy/5,other,286,True,,
bugsinpy_lopo,spacy,SMA,spacy/6,other,286,True,,
bugsinpy_lopo,spacy,BM25,spacy/6,other,286,True,,
bugsinpy_lopo,spacy,Dense RAG,spacy/6,other,286,True,,
bugsinpy_lopo,spacy,SMA,spacy/7,other,286,True,,
bugsinpy_lopo,spacy,BM25,spacy/7,other,286,True,,
bugsinpy_lopo,spacy,Dense RAG,spacy/7,other,286,True,,
bugsinpy_lopo,spacy,SMA,spacy/8,other,286,True,,
bugsinpy_lopo,spacy,BM25,spacy/8,other,286,True,,
bugsinpy_lopo,spacy,Dense RAG,spacy/8,other,286,True,,
bugsinpy_lopo,spacy,SMA,spacy/9,other,286,True,,
bugsinpy_lopo,spacy,BM25,spacy/9,other,286,True,,
bugsinpy_lopo,spacy,Dense RAG,spacy/9,other,286,True,,
bugsinpy_lopo,spacy,SMA,spacy/10,other,286,True,,
bugsinpy_lopo,spacy,BM25,spacy/10,other,286,True,,
bugsinpy_lopo,spacy,Dense RAG,spacy/10,other,286,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/1,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/1,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/1,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/2,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/2,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/2,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/3,api-substitution,25,False,1.0,0.6
bugsinpy_lopo,thefuck,BM25,thefuck/3,api-substitution,25,False,1.0,0.2
bugsinpy_lopo,thefuck,Dense RAG,thefuck/3,api-substitution,25,False,0.0,0.0
bugsinpy_lopo,thefuck,SMA,thefuck/4,add-null-check,79,False,1.0,0.4
bugsinpy_lopo,thefuck,BM25,thefuck/4,add-null-check,79,False,0.0,0.2
bugsinpy_lopo,thefuck,Dense RAG,thefuck/4,add-null-check,79,False,0.0,0.0
bugsinpy_lopo,thefuck,SMA,thefuck/5,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/5,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/5,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/6,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/6,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/6,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/7,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/7,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/7,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/8,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/8,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/8,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/9,exception-handling,33,False,0.0,0.6
bugsinpy_lopo,thefuck,BM25,thefuck/9,exception-handling,33,False,1.0,0.2
bugsinpy_lopo,thefuck,Dense RAG,thefuck/9,exception-handling,33,False,0.0,0.0
bugsinpy_lopo,thefuck,SMA,thefuck/10,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/10,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/10,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/11,exception-handling,33,False,0.0,0.2
bugsinpy_lopo,thefuck,BM25,thefuck/11,exception-handling,33,False,1.0,0.4
bugsinpy_lopo,thefuck,Dense RAG,thefuck/11,exception-handling,33,False,0.0,0.0
bugsinpy_lopo,thefuck,SMA,thefuck/12,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/12,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/12,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/13,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/13,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/13,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/14,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/14,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/14,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/15,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/15,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/15,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/16,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/16,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/16,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/17,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/17,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/17,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/18,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/18,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/18,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/19,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/19,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/19,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/20,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/20,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/20,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/21,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/21,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/21,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/22,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/22,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/22,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/23,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/23,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/23,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/24,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/24,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/24,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/25,api-substitution,25,False,1.0,0.4
bugsinpy_lopo,thefuck,BM25,thefuck/25,api-substitution,25,False,0.0,0.4
bugsinpy_lopo,thefuck,Dense RAG,thefuck/25,api-substitution,25,False,0.0,0.0
bugsinpy_lopo,thefuck,SMA,thefuck/26,add-null-check,79,False,1.0,0.6
bugsinpy_lopo,thefuck,BM25,thefuck/26,add-null-check,79,False,0.0,0.4
bugsinpy_lopo,thefuck,Dense RAG,thefuck/26,add-null-check,79,False,0.0,0.0
bugsinpy_lopo,thefuck,SMA,thefuck/27,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/27,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/27,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/28,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/28,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/28,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/29,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/29,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/29,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/30,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/30,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/30,other,270,True,,
bugsinpy_lopo,thefuck,SMA,thefuck/31,api-substitution,25,False,1.0,0.4
bugsinpy_lopo,thefuck,BM25,thefuck/31,api-substitution,25,False,0.0,0.4
bugsinpy_lopo,thefuck,Dense RAG,thefuck/31,api-substitution,25,False,0.0,0.0
bugsinpy_lopo,thefuck,SMA,thefuck/32,other,270,True,,
bugsinpy_lopo,thefuck,BM25,thefuck/32,other,270,True,,
bugsinpy_lopo,thefuck,Dense RAG,thefuck/32,other,270,True,,
bugsinpy_lopo,tornado,SMA,tornado/1,exception-handling,33,False,1.0,0.4
bugsinpy_lopo,tornado,BM25,tornado/1,exception-handling,33,False,0.0,0.0
bugsinpy_lopo,tornado,Dense RAG,tornado/1,exception-handling,33,False,0.0,0.0
bugsinpy_lopo,tornado,SMA,tornado/2,other,286,True,,
bugsinpy_lopo,tornado,BM25,tornado/2,other,286,True,,
bugsinpy_lopo,tornado,Dense RAG,tornado/2,other,286,True,,
bugsinpy_lopo,tornado,SMA,tornado/3,add-null-check,78,False,0.0,0.4
bugsinpy_lopo,tornado,BM25,tornado/3,add-null-check,78,False,1.0,0.2
bugsinpy_lopo,tornado,Dense RAG,tornado/3,add-null-check,78,False,0.0,0.0
bugsinpy_lopo,tornado,SMA,tornado/4,add-null-check,78,False,1.0,0.2
bugsinpy_lopo,tornado,BM25,tornado/4,add-null-check,78,False,1.0,0.8
bugsinpy_lopo,tornado,Dense RAG,tornado/4,add-null-check,78,False,0.0,0.0
bugsinpy_lopo,tornado,SMA,tornado/5,other,286,True,,
bugsinpy_lopo,tornado,BM25,tornado/5,other,286,True,,
bugsinpy_lopo,tornado,Dense RAG,tornado/5,other,286,True,,
bugsinpy_lopo,tornado,SMA,tornado/6,type-coercion,25,False,0.0,0.0
bugsinpy_lopo,tornado,BM25,tornado/6,type-coercion,25,False,0.0,0.2
bugsinpy_lopo,tornado,Dense RAG,tornado/6,type-coercion,25,False,0.0,0.2
bugsinpy_lopo,tornado,SMA,tornado/7,other,286,True,,
bugsinpy_lopo,tornado,BM25,tornado/7,other,286,True,,
bugsinpy_lopo,tornado,Dense RAG,tornado/7,other,286,True,,
bugsinpy_lopo,tornado,SMA,tornado/8,exception-handling,33,False,0.0,0.4
bugsinpy_lopo,tornado,BM25,tornado/8,exception-handling,33,False,1.0,0.6
bugsinpy_lopo,tornado,Dense RAG,tornado/8,exception-handling,33,False,0.0,0.0
bugsinpy_lopo,tornado,SMA,tornado/9,add-null-check,78,False,1.0,0.8
bugsinpy_lopo,tornado,BM25,tornado/9,add-null-check,78,False,0.0,0.4
bugsinpy_lopo,tornado,Dense RAG,tornado/9,add-null-check,78,False,0.0,0.2
bugsinpy_lopo,tornado,SMA,tornado/10,other,286,True,,
bugsinpy_lopo,tornado,BM25,tornado/10,other,286,True,,
bugsinpy_lopo,tornado,Dense RAG,tornado/10,other,286,True,,
bugsinpy_lopo,tornado,SMA,tornado/11,other,286,True,,
bugsinpy_lopo,tornado,BM25,tornado/11,other,286,True,,
bugsinpy_lopo,tornado,Dense RAG,tornado/11,other,286,True,,
bugsinpy_lopo,tornado,SMA,tornado/12,api-substitution,27,False,0.0,0.2
bugsinpy_lopo,tornado,BM25,tornado/12,api-substitution,27,False,0.0,0.0
bugsinpy_lopo,tornado,Dense RAG,tornado/12,api-substitution,27,False,0.0,0.0
bugsinpy_lopo,tornado,SMA,tornado/13,other,286,True,,
bugsinpy_lopo,tornado,BM25,tornado/13,other,286,True,,
bugsinpy_lopo,tornado,Dense RAG,tornado/13,other,286,True,,
bugsinpy_lopo,tornado,SMA,tornado/14,other,286,True,,
bugsinpy_lopo,tornado,BM25,tornado/14,other,286,True,,
bugsinpy_lopo,tornado,Dense RAG,tornado/14,other,286,True,,
bugsinpy_lopo,tornado,SMA,tornado/15,other,286,True,,
bugsinpy_lopo,tornado,BM25,tornado/15,other,286,True,,
bugsinpy_lopo,tornado,Dense RAG,tornado/15,other,286,True,,
bugsinpy_lopo,tornado,SMA,tornado/16,other,286,True,,
bugsinpy_lopo,tornado,BM25,tornado/16,other,286,True,,
bugsinpy_lopo,tornado,Dense RAG,tornado/16,other,286,True,,
bugsinpy_lopo,tqdm,SMA,tqdm/1,other,288,True,,
bugsinpy_lopo,tqdm,BM25,tqdm/1,other,288,True,,
bugsinpy_lopo,tqdm,Dense RAG,tqdm/1,other,288,True,,
bugsinpy_lopo,tqdm,SMA,tqdm/2,type-coercion,25,False,0.0,0.2
bugsinpy_lopo,tqdm,BM25,tqdm/2,type-coercion,25,False,0.0,0.0
bugsinpy_lopo,tqdm,Dense RAG,tqdm/2,type-coercion,25,False,0.0,0.0
bugsinpy_lopo,tqdm,SMA,tqdm/3,add-null-check,80,False,0.0,0.0
bugsinpy_lopo,tqdm,BM25,tqdm/3,add-null-check,80,False,0.0,0.4
bugsinpy_lopo,tqdm,Dense RAG,tqdm/3,add-null-check,80,False,0.0,0.0
bugsinpy_lopo,tqdm,SMA,tqdm/4,other,288,True,,
bugsinpy_lopo,tqdm,BM25,tqdm/4,other,288,True,,
bugsinpy_lopo,tqdm,Dense RAG,tqdm/4,other,288,True,,
bugsinpy_lopo,tqdm,SMA,tqdm/5,other,288,True,,
bugsinpy_lopo,tqdm,BM25,tqdm/5,other,288,True,,
bugsinpy_lopo,tqdm,Dense RAG,tqdm/5,other,288,True,,
bugsinpy_lopo,tqdm,SMA,tqdm/6,other,288,True,,
bugsinpy_lopo,tqdm,BM25,tqdm/6,other,288,True,,
bugsinpy_lopo,tqdm,Dense RAG,tqdm/6,other,288,True,,
bugsinpy_lopo,tqdm,SMA,tqdm/7,other,288,True,,
bugsinpy_lopo,tqdm,BM25,tqdm/7,other,288,True,,
bugsinpy_lopo,tqdm,Dense RAG,tqdm/7,other,288,True,,
bugsinpy_lopo,tqdm,SMA,tqdm/8,other,288,True,,
bugsinpy_lopo,tqdm,BM25,tqdm/8,other,288,True,,
bugsinpy_lopo,tqdm,Dense RAG,tqdm/8,other,288,True,,
bugsinpy_lopo,tqdm,SMA,tqdm/9,other,288,True,,
bugsinpy_lopo,tqdm,BM25,tqdm/9,other,288,True,,
bugsinpy_lopo,tqdm,Dense RAG,tqdm/9,other,288,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/1,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/1,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/1,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/2,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/2,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/2,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/3,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/3,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/3,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/4,type-coercion,25,False,1.0,0.2
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/4,type-coercion,25,False,0.0,0.0
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/4,type-coercion,25,False,0.0,0.0
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/5,api-substitution,24,False,0.0,0.2
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/5,api-substitution,24,False,0.0,0.0
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/5,api-substitution,24,False,0.0,0.0
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/6,add-null-check,71,False,0.0,0.2
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/6,add-null-check,71,False,0.0,0.6
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/6,add-null-check,71,False,1.0,0.2
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/7,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/7,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/7,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/8,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/8,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/8,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/9,add-null-check,71,False,0.0,0.2
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/9,add-null-check,71,False,0.0,0.4
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/9,add-null-check,71,False,1.0,0.2
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/10,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/10,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/10,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/11,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/11,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/11,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/12,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/12,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/12,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/13,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/13,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/13,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/14,add-null-check,71,False,1.0,0.8
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/14,add-null-check,71,False,1.0,0.8
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/14,add-null-check,71,False,1.0,0.2
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/15,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/15,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/15,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/16,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/16,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/16,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/17,add-null-check,71,False,1.0,0.8
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/17,add-null-check,71,False,0.0,0.2
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/17,add-null-check,71,False,0.0,0.2
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/18,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/18,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/18,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/19,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/19,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/19,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/20,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/20,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/20,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/21,other,270,True,,
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/21,other,270,True,,
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/21,other,270,True,,
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/22,add-null-check,71,False,0.0,0.6
bugsinpy_lopo,youtube-dl,BM25,youtube-dl/22,add-null-check,71,False,0.0,0.8
bugsinpy_lopo,youtube-dl,Dense RAG,youtube-dl/22,add-null-check,71,False,0.0,0.2
bugsinpy_lopo,youtube-dl,SMA,youtube-dl/23,condition-strengthening,20,False,0.0,0.0
