seed,leg,stratum,method,query_id,family,true_label,pred_label,hit@1,hit@5,hit@10
204,BGL_triage,,KG-PPR Proxy,e06559772c0d55fc5f0135c9516b52b18081d4256a6805d4a5918af6a055c6d3,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,1360fc4965dab5598f2fc4e9bb43ffd7c7c64b17fddb40f0951ac37bc8d2df75,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,363ab5892ac573224e8edb3f2dec2b4b7e4ec5e0e139d39ee20fa54444c25d58,,Normal,Anomaly,0.0,0.4,0.5
204,BGL_triage,,KG-PPR Proxy,61252e72c0052adc935c26bb68c915807349df8308149c681c724c9d5a563625,,Normal,Normal,1.0,1.0,0.6
204,BGL_triage,,KG-PPR Proxy,8c5920963be825e88c77ec4badf1a89423763f214706ac78c4ded3438f151f16,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,5872c93f89498929b12c5db36a8e0458b6e2f1eca7ed1fa1d2e1f584b3c3aafd,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,febdf57580b892699df071a2cf17195783eea9bce24351fa20da01466d4f1ee9,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,79d6e2d726480839e7670093fc602bda114f79fa9317e442f70728f5d9e0575b,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,c131d8c76972c424e9494e09c48845c998e27cc5b00e74725df8a872e2c0e919,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,e71593a3c7a6a395d6ddd22e39f805858fdc102759b5c51becfe837be9c402ac,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,967d66a22ded585471fd10d12d590ea15b488b55939aac28911108136f9c7729,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,425e5204ec534b7f48c239a9a60e899ad15b8354d87c444004392adf34299f84,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,3fafe0a8164924b87d9f24872524972713f1d7923af5b4b3980c7361f5e57b00,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,c31e3bad8d763ade7fe38dfedd5ec5679ea50a971dd8bdd9de8df1399759c8c7,,Anomaly,Anomaly,1.0,0.8,0.8
204,BGL_triage,,KG-PPR Proxy,54dd8ae8b3f536ad29e4aeac0c7c301a32227a786a294682449b9f21128d3aa0,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,5bd00e164c35f7e72f041d6870118840c3304a4f553f2816dc2b5bcdd7fbfaf0,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,a6ce3fbc90d39a015e79ba8edc1068dc1ebf3645e9dc53ccfc947cb06e668bf8,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,3be519bb9553e9949392cf7a3ddfb7c217b37d4f6a9a06c9bd131aafff20189f,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,8edaf18a4caa1d146ff9b8ee8bd0cf4f19f5274e75a8c901899353353bc60af6,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,fdeff7469392605eba9c9b12494fb8e1f2b3ef23ec69ba5c06d1c8d568f18a29,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,2f91649b9eb7f7526ac24f1ec838ac3f13bb6ca2c1c8085524780bf7b0828968,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,b5137b60a3a153b0b5f7bdd49fcc663dbe3a5a7c3d2d9643504d6f0de609d31a,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,a5da3cfd1eb521383c277a7a77c1eac8b8d3f0741d31b315d5d8e1fc502fc69f,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,a2eb4f092bee70ec95549de9a01d31ede015a718f60bbea9ccab335ae8fb3e29,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,975f7457f88b9f491e775677c1a0be86fe17578c227f09b001689c07e83a64a9,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,bc3e5375039ab2567c2cece8b87924979df099cfecd7863f4460f05cd887125b,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,04050163fb0ab5f06f1cd3901e25f49d6bbaeff6cfe29ed4fb2f0633496b2135,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,d8669dc99fb0aabb99dc5aab2efbb82c750d54985df8e602ad3820cb7d06f65b,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,4e82eca4b1162ab3bf6b758d35493bd94c7cd7037e09469632a5b219df73def7,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,28986416ac9e9aae5423e7c0806f4b30fb0ad3967c98e8f6f267e15e90a64e9d,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,857ac79c1c219defa9df539cf1fa19a4dccf68dd4f4df3c040ac1c9f53dfcbfd,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,08857da1c63092ee366e8532521729de17fbe3d5a5b7173f5ce317707bc22f53,,Anomaly,Anomaly,1.0,0.6,0.4
204,BGL_triage,,KG-PPR Proxy,3139ac273830b682342ea27ac1d98bbe2cec9f0cb7a4edf0ab2c553f2a9cfc19,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,045d2985e5fff20a9d95150067d5ca83856e87e1a393fe389e3dfab9aed07428,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,422aa3a95eab9b8fcdc245d8449bded2ea82b95b4660fba6d366af76afa3cddf,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,9445aaf73517c68f2d7f2a6b74c467a761a3372d1b98439d6dda32d877393c7e,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,5b320f220e065fd18b70a4f0c2bf34672b6b88742c032b44f6922f90410884a3,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,ad1ec700b86c504008676e9174cf953d246806430e7ccd1b617e9693da0a9f40,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,72e11774aa249ebc689248c95b7c1687f37b55dd4bb592132ea6382b59060bd9,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,cc06be5b82ec6b9a0567c2c2b27eb94be55ee316101fb55460dc3a7a929bc080,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,d177e3c1e87abfc966973aee58506d11b75e7aea8dcf955e8f34e3873eb998b4,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,2d2f24d9f11c6b7cbcb3249afb4f07908cc2133616b49ce39c55a176e51f5994,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,43fd827232a5f41673f1ceb40df1b20bb7ec6c8cac4a68054e41b40219d10447,,Anomaly,Anomaly,0.0,0.6,0.5
204,BGL_triage,,KG-PPR Proxy,d3993cf77dbdd56abad8a6a28c94321ba6e00b3c93affa8cc674db30ca94de8a,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,8da689c433bb4cfc8d430c504afb20e7e0cea4f7fef77ca92791cd510d2869a8,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,f2543deffc61d04fb2e51d315cb18c81f8249f164711f7080b65465b790ec1de,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,3d31b356d5cd766ceea68ea39a74feba1fbbdabd65defd08bd3e48711fd8a58c,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,91271252fd80ac2c439449b29d4c541f4fcd0f4d3745cfe0dd8364ab51a9927b,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,2f544943ac081eaf356051d7a737813fdae42dfa8ba95768970839c971f4c5eb,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,16aeab85d32df7d6f12546570fc503b2cf692d37a44c806328ee5a95cee4cf7d,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,ad005b6b24e9bc30043fc9d21f13988f6bfb807492866a3184eee7bdba0bba18,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,87b0c3a6d9fcb3290d64a8da3d4deadb721d1376e2e5f659a2dc1222befe23a5,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,722951f8d8830122ac3aa9ba7e528516a0833d3cd646950cbebea3050874feea,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,78ef80778600b6dc1aa20b1f9a1b894bd5f2e1a4e2ced300681cf3f98afbadce,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,KG-PPR Proxy,c24208cabaaa895bad29327daf80a7b6f6bb281bebbe0208b4b7bf73b37db83f,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,HippoRAG,58f93b0dafd5dfd69566ccfddfb673b5178a130d8bd16e43a45b284eabea8c0b,,Normal,Normal,1.0,1.0,0.9
204,BGL_triage,,HippoRAG,f3f2c88f1e11abb8306d4edab97035bbe62c82fe099deff84a052f95948cc770,,Normal,Normal,1.0,1.0,0.9
204,BGL_triage,,HippoRAG,caaa89c330a56fc0379bb11c139ac85390d4f3b3e03872902bd5dc0f105f4599,,Normal,Anomaly,0.0,0.6,0.8
204,BGL_triage,,HippoRAG,c059c34205bb7b5bdf48136f466c81b951d3e2378e1d502e9a560afea2411231,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,7383b8aa1be7052fe018f09cd70f9e8ee98d9df54b905bbe5c1f4e8b7268f990,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,f59ac134c371d57dcb2ca53580dc058d30fb6e628f4cc5a194eedba3d3e47789,,Anomaly,Anomaly,1.0,0.8,0.9
204,BGL_triage,,HippoRAG,fdd26ecd4c3c863820fd0685d88b9775a781bcec570b20ea66f0d3f7c8623d79,,Anomaly,Anomaly,1.0,0.6,0.5
204,BGL_triage,,HippoRAG,83557471cafd52e618695ca602902760731fd6d0c6985d74a80c78db800e994f,,Normal,Normal,1.0,0.8,0.9
204,BGL_triage,,HippoRAG,01ea1cebcea0c99c6c15d3c479274cd6ac1262d46260ba83e1bd74a1aaabffb2,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,HippoRAG,20008731c46531dca54f1f5cb13505fc2582fc6d43970c04ef558727ba481fdf,,Normal,Anomaly,0.0,0.2,0.5
204,BGL_triage,,HippoRAG,714788bcb1f215113ae6f8654a34b8133c25fba70e2b412bd568ddb3a87e2747,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,3eb74792026d8870e1764cdf552ab88d04aa9523ec5a03ffc1120ff8af3c302b,,Normal,Normal,1.0,1.0,0.8
204,BGL_triage,,HippoRAG,d4fe521ee08d1c2e56ee2ad8fa00a6695caf43c926912988a1adf694a842c923,,Anomaly,Normal,0.0,0.6,0.8
204,BGL_triage,,HippoRAG,8c4e3877404cff2e520ca22e971032d0dd7799b0f07953ee4c042f513c46031f,,Anomaly,Normal,0.0,0.8,0.9
204,BGL_triage,,HippoRAG,18fe7006dad5f885cceeb61e2d3f20093408831c690a8624634539b0329e2a4a,,Normal,Anomaly,0.0,0.6,0.8
204,BGL_triage,,HippoRAG,14c2f7456f668191d2e24153ead68766afa463631f55c53b3dff41b66e24a4f1,,Normal,Normal,1.0,0.4,0.7
204,BGL_triage,,HippoRAG,b409a70d8ee79d58339edd9c8b20832b4da908e54bc2ced02961e789144bc550,,Anomaly,Normal,0.0,0.6,0.7
204,BGL_triage,,HippoRAG,257bf047a27e44575985a639a86ee276e0ba0f87c95429b93614af6b6bbf23a2,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,d605bfb43c8ea9ed65bde53d166473f992a27a7bc103f23c7b741ffb7b9ff859,,Normal,Normal,1.0,0.8,0.9
204,BGL_triage,,HippoRAG,b32ee473a8bc3d7932486d1e6e668fd7c00fccbebf5083f3934eed308e8ce2dc,,Normal,Anomaly,0.0,0.4,0.6
204,BGL_triage,,HippoRAG,77704b9e778fca566789bb71c0c136cbe4c65dbe098a6c15f62ea4cb46426d54,,Anomaly,Normal,0.0,0.2,0.4
204,BGL_triage,,HippoRAG,2332f9db993dbea4f58f78c7fb205d16208982683c78e77d8e56734d374c912a,,Normal,Anomaly,0.0,0.0,0.1
204,BGL_triage,,HippoRAG,2bddd27c6b910a1f9edfcc6b30f519c187848b636070dc87ddb6f30d88f4b914,,Normal,Normal,1.0,0.8,0.9
204,BGL_triage,,HippoRAG,7786e13721a737013173ae16928a380763c8db87844cabf42a518cc6e592c781,,Normal,Normal,1.0,0.8,0.9
204,BGL_triage,,HippoRAG,f18b3712b3861602ccd5a52fad568930231462a3c881dc6f885d7a3ff29a12d6,,Anomaly,Normal,0.0,0.6,0.8
204,BGL_triage,,HippoRAG,22e84976efe3625778ada45c91390cb4d71636abd1b28c8ed81cfdfcfc2546be,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,84313da23086c7ef63c5b0b08f91fa1d766251dc77973b1df618fedb4ee21d24,,Anomaly,Normal,0.0,0.8,0.9
204,BGL_triage,,HippoRAG,a1bc0cb2a199038aa728318f0725f23419311177f2cfdb68f2d07d6321ba75af,,Normal,Normal,1.0,0.8,0.9
204,BGL_triage,,HippoRAG,7b71223ff91af944c1d59fdbf68e8dfdce41ce1444055e7d878f302d402910b6,,Anomaly,Normal,0.0,0.8,0.9
204,BGL_triage,,HippoRAG,d78241453eb83a4bc4444bf4a77eb8eacbac400a4f998fa0f0656683b624378c,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,c40b956bed7266a2785f115f6ac9681790900c19ee4da0c4bbe49fdab7572dee,,Anomaly,Anomaly,1.0,1.0,1.0
204,BGL_triage,,HippoRAG,1fb16c9643795cda5f0415c10626a2b5a4f55eb081c17366f1d4dce0d830efd0,,Anomaly,Anomaly,1.0,0.8,0.9
204,BGL_triage,,HippoRAG,ff5167ed2240b0bcc5005267d8700dd5de3b4e4fac1b2d2081ce2b975b2ceb2f,,Normal,Normal,1.0,0.6,0.7
204,BGL_triage,,HippoRAG,79dfc5cd750dd4367738b0f04ba14f2ec6164dc0bd3aebe49c334be00cd4e964,,Normal,Normal,1.0,0.8,0.9
204,BGL_triage,,HippoRAG,0534ee8d072a9b6bdf5f49f66755e558489d06c8dc4faefedfc38ab19ac993cd,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,50fb6fa7a6a70a85d6d023079ee39898d2a60b88d65f6bc7499f46201f5c14d7,,Anomaly,Normal,0.0,0.4,0.4
204,BGL_triage,,HippoRAG,d4242ea666606fbe5af7802582ea6f12f285ac41a53ed9e7aa8d686b1e20ae21,,Anomaly,Normal,0.0,0.6,0.8
204,BGL_triage,,HippoRAG,353144a96997fc69f6873d41223524f5e7a23bff991ca6405502be0310283143,,Anomaly,Normal,0.0,0.8,0.9
204,BGL_triage,,HippoRAG,bb6756a0f57b584d64731f1db9f1c6cf2bea98792576bd1944792ab629aa0183,,Anomaly,Normal,0.0,0.2,0.4
204,BGL_triage,,HippoRAG,3ed7ee01543bdafa2a161313af313d8858e0f719dbc5c144b53161e67d867fea,,Normal,Normal,1.0,0.6,0.8
204,BGL_triage,,HippoRAG,933a0c6dafe7958276529e3e5bf70a6433189f7a8056d01e6e6c6f3c1b331484,,Anomaly,Normal,0.0,0.8,0.9
204,BGL_triage,,HippoRAG,041344d3feb7e8a861e4520d7923669752728fd3b68ed18069ab75af76511e25,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,0092e20f2f32477fe983b181cd60ba42ec41e244b40a8a16b62d4111dd056006,,Anomaly,Normal,0.0,0.6,0.7
204,BGL_triage,,HippoRAG,9d1817c6bc91f62d912ce20709090f68f7ea9398cedabcfda475a03eed6e4b8d,,Normal,Normal,1.0,0.8,0.8
204,BGL_triage,,HippoRAG,60b01e6bdfe82ebdfea3d2d18e05570b23e7423ea2340fbd7abc4da035a0c474,,Anomaly,Normal,0.0,0.8,0.9
204,BGL_triage,,HippoRAG,7f7865332a65b22c796f004c4ee0107919586a390c1591ce11e2295f45358d4d,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,HippoRAG,9aa9e4052e73e19d7ab84f92f3d92a203737c02380a3e26c2b7c82e3ba374b8d,,Anomaly,Normal,0.0,0.6,0.8
204,BGL_triage,,HippoRAG,b6d9dac65d1fc2c8a9d810af451a6964dc9166c11653578816c34ad38d614796,,Anomaly,Normal,0.0,0.6,0.8
204,BGL_triage,,HippoRAG,864a07d7e8b4d3545f2564999312d9467e0f5d5e35a253774b8c86b755e8487f,,Anomaly,Normal,0.0,0.4,0.3
204,BGL_triage,,HippoRAG,af35378523d4ab21960a983be051e98c16703e185f784f20262a254e56255704,,Normal,Normal,1.0,0.6,0.5
204,BGL_triage,,HippoRAG,c065407219ce3a67f496f8417db1b13984303f19b03228706a295b35fb46f592,,Normal,Normal,1.0,1.0,0.8
204,BGL_triage,,HippoRAG,82f94e6daa8d493f42ddd975b481905bd89d65f625b26432a17cf8d6d8c5954e,,Normal,Normal,1.0,1.0,0.7
204,BGL_triage,,HippoRAG,1cb867c6af5d35b0fb62bb2b344379d3aba2f2a1b8180fd420370c3974ced2d7,,Anomaly,Normal,0.0,0.2,0.5
204,BGL_triage,,HippoRAG,7c343cfa2bb063908310901ced3e63526fec0b6a094d2b7770701ecbfc970f5e,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,529fc59a47358ff632a4d1be53f49843c7c182fc887e057988dd8a730d561c00,,Anomaly,Normal,0.0,0.8,0.9
204,BGL_triage,,HippoRAG,3b602f654e6afa917413246884f6202acca33270010dd371c75d0c49b990c8cc,,Anomaly,Anomaly,1.0,0.8,0.9
204,BGL_triage,,HippoRAG,f627f95f5528c5a3d47351e1d0fa9b9db2fc3bf471ba0ccb224a03cb48f15691,,Anomaly,Normal,0.0,0.8,0.7
204,BGL_triage,,HippoRAG,3f4015c285c6b2173e291ee967cb5f233085bc5bdb57d74d60f3407071a17c92,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,757d41f9b43b3e4920f2fd79e25c87f3f6cc05d4f759c4e7299a0897c75ee06f,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,7f32bc3f57cc681c40bb68b5075537257620206fe8cd08433a24739766f00047,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,7268976fc82e7fb2d860b37012f7bb49c582aee87d941f4ab4c3e441461702fc,,Anomaly,Normal,0.0,0.6,0.8
204,BGL_triage,,HippoRAG,e3a08c491e2e39ac381bd2154a7a3cad5c27cce6e3aa5fe79f3682e28749ccc9,,Normal,Normal,1.0,0.6,0.8
204,BGL_triage,,HippoRAG,a0058dce675f88a442da04bdc4f3c7720ace1073c80ef1fb45037fe4e812af0a,,Normal,Normal,1.0,0.6,0.5
204,BGL_triage,,HippoRAG,8e9c67fb31717be0e0d635eeee12cabdd92490bd098a96c23df08461441fa611,,Anomaly,Normal,0.0,0.6,0.8
204,BGL_triage,,HippoRAG,2a461156dcb2d2aae8b6ec18d8fbae98bea252ea652c6f9ccdb7fc713249dcda,,Normal,Normal,1.0,1.0,0.9
204,BGL_triage,,HippoRAG,e0c252be6743a967d15d10a0f7de30d91f186fd1754682a3ba73a8914369de83,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,ce3a44d2d76de09f072176604f606fea91a8da71992c706bd5b33e6246fb0363,,Normal,Normal,1.0,1.0,0.9
204,BGL_triage,,HippoRAG,4428f1cb2759b4ef08ff359e14d5f9d047a208c2e6e102cf30eb6770dc39b11b,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,00da3b7b60b4e5a9ac60473f91f3bb4848824874d876fcead9ac49c284c72608,,Normal,Normal,1.0,0.8,0.8
204,BGL_triage,,HippoRAG,ae25ce9064e7459edabaf4ba1078800df9aba3ce8b41fc096aac9fdf25e577f6,,Normal,Normal,1.0,0.8,0.8
204,BGL_triage,,HippoRAG,808745fc6794e16d022342206f50ddfa123b170a5602866c7e2f90e123a60d13,,Anomaly,Anomaly,1.0,0.8,0.7
204,BGL_triage,,HippoRAG,fc0f09e128e85198115b496f882d0eb183568f4991b2ee641f8c81f4d9990c3a,,Normal,Normal,1.0,0.8,0.7
204,BGL_triage,,HippoRAG,e7ba8a564a3a83c11a46e89603f10c05322c5faa3038e408f3340f9cb3fe33c1,,Normal,Normal,1.0,0.8,0.4
204,BGL_triage,,HippoRAG,3149664d418f7c4a8cfa0fb21b97e7e6cc983869f11356a21ac2dc2051190db7,,Normal,Normal,1.0,0.8,0.7
204,BGL_triage,,HippoRAG,f691dd33ad88787f22a24505baa1d8ce6b5c576566e4ac96466d7f69242ad7f1,,Normal,Normal,1.0,0.8,0.8
204,BGL_triage,,HippoRAG,f8df746d640d18737cb9d9e672205ce8c24ccc3ad8d07ccaf47407ef3a4cd34d,,Normal,Normal,1.0,1.0,0.8
204,BGL_triage,,HippoRAG,2867b7767ef47b3ca2208ea69340d877678d33afd2c988ff368ec77184ab88b1,,Normal,Normal,1.0,1.0,0.9
204,BGL_triage,,HippoRAG,e082cab7e967bced5a7bb9b7408c35d537f328721868a7e04cc301dc3a692b1d,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,1e7723b3b32ea5b125e8a9bb509cd0690ce036fd083c2878c5947f8436977b2b,,Normal,Normal,1.0,0.8,0.9
204,BGL_triage,,HippoRAG,b492080a9eb1a27c6e370d1982f896c1f2631438e615f164af5e75e7cc467139,,Normal,Normal,1.0,0.8,0.9
204,BGL_triage,,HippoRAG,2b4edf3d338573ee2a2a4acc9339b1270cc98d225185a0a42147fee894a45940,,Anomaly,Normal,0.0,0.8,0.8
204,BGL_triage,,HippoRAG,69a6f3020cf3aee22b133ccc9cd81aa54876d544365e962f037122c0a9abb025,,Normal,Normal,1.0,1.0,0.8
204,BGL_triage,,HippoRAG,95ad1f023abfea3321fa165ae871e71407fc2a9171b96663f47bea684c8f463b,,Normal,Normal,1.0,1.0,1.0
204,BGL_triage,,HippoRAG,7b28b1f45d1816eab394f25ae1f897731437d95ee5e4c7015934e37fd11e948a,,Anomaly,Normal,0.0,0.4,0.7
204,BGL_triage,,HippoRAG,85e9037fbe7c920eb190d3e3e221e3f30390ef59d0d3a3f774bed922fd3e3199,,Normal,Normal,1.0,0.8,0.9
204,BGL_triage,,HippoRAG,dc5fe0ec7b05ff1a4b6ff148eafc7964e1d41a150da469cfec4608555fcbf5b5,,Anomaly,Normal,0.0,0.6,0.8
204,BGL_triage,,HippoRAG,23c3edb8c530e8c2f02ff60de1fdf2f08eea312661346d1460b5bea44510c482,,Normal,Anomaly,0.0,0.4,0.5
204,BGL_triage,,HippoRAG,d638c981cc1d132c9f7ff1978fd4d8df974ca11cadee332878c1353fe483ed30,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,6158ed3206b368e03560cf463dd19de1d6ae78b227e54bea6d91dc1ceff163f1,,Normal,Anomaly,0.0,0.2,0.6
204,BGL_triage,,HippoRAG,69235bc24cb756b90bdfc468979ba3960ae32f7513cffcc9e3109ac2a40fbaa2,,Normal,Normal,1.0,0.6,0.7
204,BGL_triage,,HippoRAG,8deee6a835a696efc54c6a5a6905960474436f733cfc45e0933339a4beb8d741,,Normal,Normal,1.0,0.8,0.9
204,BGL_triage,,HippoRAG,987e051c9e68a9c7ae421eb6d2d0c578f928b4773a015bcc9fccd2220c887d0a,,Normal,Normal,1.0,1.0,0.8
204,BGL_triage,,HippoRAG,46cc26381b1fd75ed2741242263f70a80663d747eb4b60c1f8646e092821f32f,,Normal,Normal,1.0,0.8,0.9
204,BGL_triage,,HippoRAG,328dbb334c6ea3f6a1f39fd9102706799ba49529b9abc3559ee1481c770286e8,,Normal,Normal,1.0,0.8,0.8
204,BGL_triage,,HippoRAG,f48c9081cf6e8e6fff6ad25778f50101bff065feda0fef0fe37f7b04d44c7325,,Normal,Normal,1.0,1.0,0.7
204,BGL_triage,,HippoRAG,33829fa778eba1b2fd77dc67316bdd36d232a69b39be58d57069787d9fa12921,,Anomaly,Anomaly,1.0,0.6,0.5
204,BGL_triage,,HippoRAG,7ba71b4239de4f835ac6e1a97c950ee69a32370ed3c2c65f1e7833145339c8bd,,Normal,Normal,1.0,0.8,0.9
204,BGL_triage,,HippoRAG,638f7d31930481f7308421604072948a47f597504d6e4940e5533583d9ce10c9,,Normal,Normal,1.0,0.8,0.8
204,BGL_triage,,HippoRAG,39e2de6452dcbc835d0e65641e1a99a6d6dbfff272c69faa2de5de40668e4084,,Normal,Normal,1.0,0.8,0.9
204,BGL_triage,,HippoRAG,f5ea460e59d26b3b14f34f19950d5fd6fa31bd244d75c8fa2bc733300b6cf5aa,,Normal,Normal,1.0,0.6,0.8
204,BGL_triage,,HippoRAG,cda5a776908b3637297a5e4aed288cb82576b6f227a862221ed2a527ba680b2f,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,1a9d1b28682709ea13d86136950257c77a3be41e3af0abccdd0e4e95bbd808f5,,Anomaly,Normal,0.0,0.6,0.8
204,BGL_triage,,HippoRAG,09ece942f7c80f39aea32ce1b0150ef335c3df7a1e1aec1e8f8874348d293d69,,Normal,Normal,1.0,0.8,0.8
204,BGL_triage,,HippoRAG,7f469b9f5b79ad20c1752fb728844e9fe8793b3ac72e419d2e98a1a061703aab,,Normal,Anomaly,0.0,0.2,0.6
204,BGL_triage,,HippoRAG,9c0744a5372034fe3cff4f23b8f37fe9830275e9f1b25166a2071e040c46aae9,,Anomaly,Normal,0.0,0.6,0.8
204,BGL_triage,,HippoRAG,6412c3275a37dab7e846ccce9ac8acf9b0c7c40ad43308543e92283a61bdc991,,Normal,Normal,1.0,1.0,0.9
204,BGL_triage,,HippoRAG,1282c069970ae50c1640844538df0292b1d8c2599974cd2a52f0a65f4aa73f60,,Normal,Normal,1.0,0.8,0.9
204,BGL_triage,,HippoRAG,096488a34bbb8937f5642d43166858f4906c1663f49a5ac2ad933db703a20148,,Normal,Normal,1.0,1.0,0.9
204,BGL_triage,,HippoRAG,2d7bb1aba84a308433e4e2cbb9ccf8f9131ddbaaca074140ceedd4b926874dc8,,Normal,Normal,1.0,0.8,0.8
204,BGL_triage,,HippoRAG,11d1095fe05911fe832b8012a5c900d7afe79810f6449f6268463fc513a58a41,,Anomaly,Normal,0.0,0.2,0.3
204,BGL_triage,,HippoRAG,38cab94e66a91a839af9c17ed9af0e0493929baa70da75de6adfdca5eb7862e9,,Normal,Normal,1.0,1.0,1.0
